State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,Strata_Determining_Factors,Number_Counties,Population_Size,Population_Density,ALE,All_Death,Health_Status,Unhealthy_Days,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic
6,29,Kern,California,CA,3,"frontier status, population size, poverty",39,756825,93,75.7,972.6,21.3,7.5,18.2,32,59.1,7.8,1.1,85.8,6.2,1.7,4.2,43.6
6,31,Kings,California,CA,7,"frontier status, population size, poverty",33,143420,103,76.6,865.6,19.5,5.6,18.2,29.6,63,6.4,0.9,84.3,8.5,2,3.5,46.6
6,37,Los Angeles,California,CA,1,"frontier status, population size",34,9935475,2447,78.1,747.3,19.5,6.6,17.7,28.9,61,8.7,1.4,74.1,9.7,1.1,13.4,46.4
6,41,Marin,California,CA,11,"frontier status, population size, poverty, age",44,246960,475,80.8,636.5,7.1,4.5,7.3,21.2,64.3,12.3,2.3,88.7,3.1,0.6,5.5,12.4
6,45,Mendocino,California,CA,23,"frontier status, population size, poverty, age",37,88161,25,76.6,859.5,14.6,5.5,14.6,25,61.4,11.7,2,90.3,0.8,4.8,1.7,19.2
6,47,Merced,California,CA,7,"frontier status, population size, poverty",33,241706,125,76.6,881.2,25.1,7.8,18.2,34.2,57,7.7,1.1,85.4,4.1,1.6,6.8,50.8
6,53,Monterey,California,CA,5,"frontier status, population size, poverty",25,412104,124,79.4,713.5,22,6.3,13.7,30.1,60,8.5,1.4,85.5,3.8,1.3,7.1,50.1
6,55,Napa,California,CA,13,"frontier status, population size, poverty, age",16,132764,176,78.6,787,14.3,7.4,7.9,24.7,60.8,12.1,2.4,89.3,2,1,5.6,27.3
6,57,Nevada,California,CA,18,"frontier status, population size, poverty, age",20,98394,103,79.2,757,18.8,5.2,8.3,20.9,62.2,14.6,2.4,95.6,0.4,0.9,1.1,6.7
6,59,Orange,California,CA,1,"frontier status, population size",34,2988072,3785,79.7,687.3,13.4,5.3,10.6,28.1,61.4,9.1,1.4,78.9,1.9,0.9,16.2,32.1
6,61,Placer,California,CA,12,"frontier status, population size, poverty, age",57,317028,226,79.5,719.9,5.7,5.6,5.9,24.1,61.9,12.1,1.9,90.2,1.3,0.9,4.9,10.5
6,65,Riverside,California,CA,1,"frontier status, population size",34,1946419,270,77.3,805.7,17.2,6.7,12.3,29.8,58.8,9.8,1.7,84.5,6.5,1.4,5.2,40.5
6,67,Sacramento,California,CA,1,"frontier status, population size",34,1363482,1412,77.2,821.6,13.9,6.7,13.7,28.5,60.6,9.4,1.5,70,10.5,1.1,14,18.2
6,71,San Bernardino,California,CA,1,"frontier status, population size",34,1963535,98,76,916.2,19.4,6.9,16,32.2,59.7,7.1,1,80.6,9.5,1.4,6,44.2
6,73,San Diego,California,CA,1,"frontier status, population size",34,2933462,698,78.6,746.8,14.1,5.8,11.6,27.5,61.4,9.4,1.6,79.8,5.6,1,10.8,29
6,75,San Francisco,California,CA,3,"frontier status, population size, poverty",39,739426,15837,77.9,723.6,11.5,5.8,12,15.7,69.6,12.4,2.4,56.6,7.3,0.5,33.3,13.5
6,77,San Joaquin,California,CA,3,"frontier status, population size, poverty",39,664116,475,76.4,874.1,17.4,6.5,14.7,31.1,59.3,8.3,1.4,73,7.9,1.3,14.3,34.1
6,79,San Luis Obispo,California,CA,16,"frontier status, population size, poverty, age",27,255478,77,79.4,708.5,10.7,5.7,11.1,22.6,63.1,12.1,2.2,91.3,2.1,1.1,3.3,17.5
6,81,San Mateo,California,CA,2,"frontier status, population size, poverty",32,699610,1558,80.3,641.6,13.1,5.5,6.8,24.5,62.5,11,2,68.5,3.4,0.5,24.8,22.3
6,83,Santa Barbara,California,CA,4,"frontier status, population size, poverty",25,400762,146,79.8,686.2,17.8,6.3,13.1,27.1,60,10.8,2.1,89.1,2.3,1.6,4.8,36.8
6,85,Santa Clara,California,CA,1,"frontier status, population size",34,1699052,1316,80.2,634.4,11.9,5.3,8.8,26.4,63.2,9.1,1.3,63.2,2.8,0.8,30.6,24.5
6,87,Santa Cruz,California,CA,14,"frontier status, population size, poverty, age",40,249666,561,79.3,736.3,18,7,11.3,25.2,64.5,8.6,1.6,90.9,1.2,1.2,4.3,27.4
6,89,Shasta,California,CA,6,"frontier status, population size, poverty",53,179904,48,76.1,914.2,14.6,7,13.4,24.8,60,13,2.1,90.9,1,2.6,2.3,7.1
6,93,Siskiyou,California,CA,34,"frontier status, population size, poverty, age",22,45259,7,77.1,839.5,14.4,7.9,15.5,22.5,59.4,15.6,2.5,90.7,1.4,3.7,1.4,8.9
6,95,Solano,California,CA,10,"frontier status, population size, poverty, age",36,411593,496,77.7,792.1,12.3,6.6,8.4,28.9,60.9,8.9,1.3,64,15.3,0.9,14.9,20.6
6,97,Sonoma,California,CA,9,"frontier status, population size, poverty, age",24,466477,296,78.5,769.6,14.9,6.9,8.8,25.1,62.4,10.5,2.1,90.2,1.6,1.4,4.1,20.7
6,99,Stanislaus,California,CA,5,"frontier status, population size, poverty",25,505505,338,76.2,907.4,21.1,7.1,14.2,31.1,58.9,8.5,1.4,87.1,3.1,1.5,5.6,37
6,107,Tulare,California,CA,5,"frontier status, population size, poverty",25,410874,85,76.1,878.7,20.8,6.8,21.5,34.1,56.6,8,1.3,90.9,1.9,1.9,3.8,54.7
6,109,Tuolumne,California,CA,21,"frontier status, population size, poverty, age",44,59380,27,77.8,820.2,15.1,6,11.5,18.9,63.4,15.5,2.2,91.8,3.1,1.8,1.1,10
6,111,Ventura,California,CA,2,"frontier status, population size, poverty",32,796106,431,79.3,712.8,12.8,6.2,9.8,28.8,60.5,9.2,1.5,87.9,2.1,1.2,6.7,35.6
6,113,Yolo,California,CA,6,"frontier status, population size, poverty",53,184932,183,77.9,829.9,15.2,6.8,12.1,27.7,62.8,8.2,1.3,80.7,2.6,1.4,12.1,27.1
6,115,Yuba,California,CA,8,"frontier status, population size, poverty",54,67153,106,73.8,1064.3,19.2,8.8,16.7,31.7,58.8,8.3,1.2,82.6,3,2.4,7.8,20.8
8,1,Adams,Colorado,CO,4,"frontier status, population size, poverty",25,399426,335,78.5,941.9,16,6.2,10.5,30,62.8,6.5,0.7,89.8,3.2,1.4,3.6,34.5
8,3,Alamosa,Colorado,CO,67,"frontier status, population size, poverty, age, population density",31,15282,21,76.5,983.4,9.5,5.1,18.4,30.1,59.4,9.2,1.4,92.5,1.7,3,1.5,43
8,5,Arapahoe,Colorado,CO,10,"frontier status, population size, poverty, age",36,529090,659,79,757.2,11.6,5.5,7.9,27.4,63.1,8.3,1.1,82.4,9.6,0.8,4.8,15.8
8,13,Boulder,Colorado,CO,9,"frontier status, population size, poverty, age",24,280440,378,78.5,729,7,4.6,9.5,24.5,66.7,7.6,1.2,92.9,1.1,0.7,3.8,12.5
8,15,Chaffee,Colorado,CO,59,"frontier status, population size, poverty, age, population density",32,16968,17,80.1,763,15.2,6.1,11.6,18.9,62.9,16.1,2.1,96.1,1.7,1,0.5,8.6
8,19,Clear Creek,Colorado,CO,37,"frontier status, population size, poverty, age",30,9197,23,81.3,761.1,6.2,4.1,6.8,21.9,71,6.6,0.4,97.3,0.4,0.9,0.7,4.2
8,29,Delta,Colorado,CO,49,"frontier status, population size, poverty, age, population density",35,29947,26,77.6,792.7,14.1,4.9,13.2,23.2,57.3,16.4,3.1,97.1,0.6,0.9,0.4,12.5
8,31,Denver,Colorado,CO,5,"frontier status, population size, poverty",25,557917,3638,75.9,854.2,17.2,6,15.1,25.4,63.7,9,1.9,82.9,10.6,1.4,3.3,34.2
8,35,Douglas,Colorado,CO,12,"frontier status, population size, poverty, age",57,249416,297,80.3,684.1,4.2,4.1,2.2,30,65.3,4.4,0.4,92.8,1.5,0.5,3.5,6.4
8,37,Eagle,Colorado,CO,47,"frontier status, population size, poverty, age, population density",34,47530,28,81.3,476.6,7.6,4.5,6.4,24.7,71.5,3.5,0.2,97.3,0.6,0.6,1,26.9
8,39,Elbert,Colorado,CO,38,"frontier status, population size, poverty, age",35,22788,12,80.3,766.5,14.8,5.8,5.5,26.9,66,6.5,0.6,96.4,0.7,0.8,0.6,5.1
8,41,El Paso,Colorado,CO,10,"frontier status, population size, poverty, age",36,565582,266,78.2,820.5,11.3,5.9,10.4,28.6,62.4,8,1.1,85.8,6.7,1,3.2,12.2
8,43,Fremont,Colorado,CO,49,"frontier status, population size, poverty, age, population density",35,47766,31,76.4,915.6,14.5,6.3,14,20.2,64.6,13.1,2.1,91.3,5.3,1.3,0.7,10.4
8,45,Garfield,Colorado,CO,47,"frontier status, population size, poverty, age, population density",34,49810,17,78.1,842.6,13.8,5.6,8.5,28.3,63,7.9,0.8,96.9,0.7,0.7,0.6,22.4
8,49,Grand,Colorado,CO,78,"frontier status, population size, poverty, age",43,13211,7,81.3,719.4,5.2,4.8,7.6,21.4,69.9,8.1,0.6,97.5,0.6,0.6,0.8,5
8,51,Gunnison,Colorado,CO,80,"frontier status, population size, poverty, age",41,14226,4,80.8,784.2,2.6,5.8,11.7,21.3,71.1,6.7,0.8,96.8,0.6,1,0.7,5.8
8,59,Jefferson,Colorado,CO,2,"frontier status, population size, poverty",32,526801,682,78.5,763.8,11,5.2,6.8,25.5,63.3,9.9,1.3,93.8,1.1,0.9,2.6,12.6
8,63,Kit Carson,Colorado,CO,82,"frontier status, population size, poverty, age",37,7642,4,77.9,789.2,13.4,5.1,13.2,25.6,58.6,13.1,2.7,97,1.9,0.5,0.5,15.9
8,67,La Plata,Colorado,CO,28,"frontier status, population size, poverty, age",39,47452,28,79.7,691.5,8.2,4.2,10.6,22.7,66.7,9.3,1.2,91.4,0.6,5.8,0.7,10.3
8,69,Larimer,Colorado,CO,11,"frontier status, population size, poverty, age",44,271927,105,79.7,730.5,9.1,5.1,9.3,24.9,65,8.8,1.3,94.9,0.9,0.7,1.9,9.3
8,75,Logan,Colorado,CO,58,"frontier status, population size, poverty, age, population density",48,20719,11,77.9,811.7,12.9,6.3,12.8,26.3,59.6,12.1,2,96,2.3,0.8,0.5,12.6
8,77,Mesa,Colorado,CO,16,"frontier status, population size, poverty, age",27,129872,39,77.5,832,10.7,5.7,11.1,24.7,59.9,13.1,2.2,96.3,0.7,0.9,0.7,10.8
8,83,Montezuma,Colorado,CO,42,"frontier status, population size, poverty, age",53,24778,12,74.8,950.6,14.1,5.6,14.9,26.4,58.7,13.3,1.6,87,0.2,10.9,0.4,9.7
8,85,Montrose,Colorado,CO,31,"frontier status, population size, poverty, age",22,37482,17,78.3,776.8,16,5.9,12.3,25.5,58.6,13.7,2.2,96.3,0.6,1.3,0.7,16.5
8,87,Morgan,Colorado,CO,34,"frontier status, population size, poverty, age",22,27995,22,77.1,836.3,23.7,6.8,12.8,30.4,55.9,11.4,2.2,97.3,0.7,1,0.5,32.2
8,89,Otero,Colorado,CO,75,"frontier status, population size, poverty, age, population density",37,19495,15,77.1,946.3,13.7,6.7,17.8,28,54.7,14.7,2.6,95.1,1.1,1.6,1,37.8
8,93,Park,Colorado,CO,78,"frontier status, population size, poverty, age",43,16949,8,81.3,673.1,8.9,5.4,7.2,22.3,69.4,7.9,0.4,96.6,0.8,0.8,0.6,5.8
8,97,Pitkin,Colorado,CO,37,"frontier status, population size, poverty, age",30,14914,15,80.1,417.7,7.5,4.6,5.2,16.9,73.8,8.6,0.7,97,0.7,0.3,1.5,7
8,101,Pueblo,Colorado,CO,6,"frontier status, population size, poverty",53,151322,63,76.8,880.1,15.9,7.3,15.2,26.3,58.9,12.6,2.2,93.7,2.2,1.9,0.9,38.5
8,107,Routt,Colorado,CO,37,"frontier status, population size, poverty, age",30,21313,9,78.5,748.7,2.2,3.5,6.3,21.5,72.6,5.5,0.4,97.7,0.5,0.5,0.5,3.7
8,117,Summit,Colorado,CO,37,"frontier status, population size, poverty, age",30,24892,41,81.3,435.5,5.9,3.4,6.4,18.8,76.6,4.3,0.3,97.1,0.9,0.4,0.9,13.1
8,119,Teller,Colorado,CO,38,"frontier status, population size, poverty, age",35,21918,39,78.2,770.9,7.6,4.9,7.6,23.8,66.9,8.7,0.6,95.8,1,1,0.7,4.5
8,123,Weld,Colorado,CO,13,"frontier status, population size, poverty, age",16,228943,57,78.5,811.6,15.1,5.8,10.3,29,62.6,7.2,1.1,95.8,0.8,1,1.2,27.5
8,125,Yuma,Colorado,CO,82,"frontier status, population size, poverty, age",37,9789,4,77.9,835.2,14.9,4.6,12.1,27.8,56.1,13.4,2.6,99.1,0.2,0.3,0.1,18.4
9,1,Fairfield,Connecticut,CT,2,"frontier status, population size, poverty",32,902775,1443,79.2,705.3,12.3,5.2,7.3,26.5,60.4,10.8,2.2,83.7,10.7,0.3,4.2,13.8
9,3,Hartford,Connecticut,CT,2,"frontier status, population size, poverty",32,877393,1193,77.8,753.4,11.8,5.5,9.2,24.9,60.9,11.6,2.6,81.6,13.3,0.3,3.4,12.5
9,5,Litchfield,Connecticut,CT,13,"frontier status, population size, poverty, age",16,190071,207,78.8,736.8,11.5,5.8,5.5,23.2,62.4,11.7,2.7,96,1.4,0.2,1.4,3.1
9,7,Middlesex,Connecticut,CT,11,"frontier status, population size, poverty, age",44,163214,442,79.2,725.8,11.1,5.3,5.1,23.3,62.9,11.2,2.6,91.8,4.7,0.2,2.1,3.5
9,9,New Haven,Connecticut,CT,2,"frontier status, population size, poverty",32,846766,1398,78,765,13.6,6,9.4,24.9,61.2,11.1,2.8,82.4,12.6,0.3,3.3,11.7
9,11,New London,Connecticut,CT,9,"frontier status, population size, poverty, age",24,266618,400,78.8,818.6,12,5.5,6.6,24.7,62.2,11,2.1,87.6,6,0.9,3.2,5.9
9,13,Tolland,Connecticut,CT,11,"frontier status, population size, poverty, age",44,147634,360,78.7,711.4,9.2,5.1,5.3,24.2,65.3,9,1.6,92.6,3.4,0.2,2.8,3.4
9,15,Windham,Connecticut,CT,12,"frontier status, population size, poverty, age",57,115826,226,76.8,904.5,13.4,6.2,8.1,24.5,63.7,9.7,2.2,94.7,2.3,0.5,1.1,7.4
10,1,Kent,Delaware,DE,15,"frontier status, population size, poverty, age",23,143968,244,75.8,907.6,14,6.1,10.6,26.3,61.4,10.8,1.5,73.7,22,0.6,1.9,3.7
10,3,New Castle,Delaware,DE,9,"frontier status, population size, poverty, age",24,523008,1227,76.5,857.3,12.2,6,8.2,25.1,63.3,9.9,1.6,72.3,22.5,0.3,3.6,6.6
10,5,Sussex,Delaware,DE,16,"frontier status, population size, poverty, age",27,176548,188,76.5,837.8,16,6.2,10,21.4,59.1,17.2,2.2,83.5,14.1,0.6,0.9,5.8
11,1,Washington,District of Columbia,DC,3,"frontier status, population size, poverty",39,550521,8966,72,1024.9,12.2,5.4,17.5,21.5,66.3,10.5,1.8,38,57,0.3,3.2,8.4
12,1,Alachua,Florida,FL,6,"frontier status, population size, poverty",53,223852,256,76.4,892,10.9,5.9,16.1,23.7,66.1,9,1.2,73.7,20,0.3,4.4,6.3
12,3,Baker,Florida,FL,42,"frontier status, population size, poverty, age",53,24569,42,70.2,1137.3,27,8.2,13.7,27.2,63.2,9,0.7,85.3,13.3,0.3,0.5,2.3
12,5,Bay,Florida,FL,6,"frontier status, population size, poverty",53,161558,212,75.3,961.1,18.5,6.3,12.8,24.6,61.4,12.8,1.2,84.4,11.3,0.8,1.9,3.1
12,7,Bradford,Florida,FL,44,"frontier status, population size, poverty, age",33,28118,96,74.2,1045.2,13.5,5.4,16.2,21.9,65.4,11.5,1.3,76.3,21.9,0.4,0.8,2.9
12,9,Brevard,Florida,FL,4,"frontier status, population size, poverty",25,531250,522,77.9,796.5,15.5,6.3,10.1,22,57.9,17.7,2.4,86.9,9.4,0.4,1.9,6
12,11,Broward,Florida,FL,1,"frontier status, population size",34,1777638,1475,78.3,748.2,13.5,5.6,12.5,25.6,60.4,11.4,2.6,70.4,24.9,0.3,3,21.7
12,13,Calhoun,Florida,FL,67,"frontier status, population size, poverty, age, population density",31,13290,23,74.5,1009.3,15.5,3.9,18.1,23.1,62.5,12.5,1.8,81.3,15.9,1.4,0.6,4.4
12,15,Charlotte,Florida,FL,13,"frontier status, population size, poverty, age",16,157536,227,79.5,680,14.9,5.9,9.3,16.2,50.1,29.2,4.6,92.7,5.3,0.2,1.1,4.2
12,17,Citrus,Florida,FL,6,"frontier status, population size, poverty",53,134370,230,76.7,873.7,19.9,6.7,12.4,17.4,51.9,26.9,3.7,94.9,2.8,0.4,1.1,3.4
12,19,Clay,Florida,FL,12,"frontier status, population size, poverty, age",57,171095,285,75.9,978,12.5,6.3,7.4,26.5,63.3,9.4,0.8,86.6,8.7,0.5,2.5,5.5
12,21,Collier,Florida,FL,16,"frontier status, population size, poverty, age",27,307242,152,81,581.9,13.3,4.4,9.6,21.7,54.6,21.1,2.7,92,5.9,0.4,1.1,24.2
12,23,Columbia,Florida,FL,8,"frontier status, population size, poverty",54,64040,80,73.8,1068,23.9,7.8,15.6,25.3,60.6,12.6,1.4,80.4,17.4,0.6,0.8,3.5
12,27,DeSoto,Florida,FL,35,"frontier status, population size, poverty, age",27,35406,56,77.6,767,23.6,4.3,18.3,23.9,58.6,15.6,1.9,84.4,11.8,2.9,0.6,31.2
12,31,Duval,Florida,FL,3,"frontier status, population size, poverty",39,826436,1068,74.5,992.8,15.2,6.1,12.8,28.1,61.6,9.3,1,64.7,30,0.4,3.4,5.3
12,33,Escambia,Florida,FL,5,"frontier status, population size, poverty",25,296772,448,75.2,952.9,18,6.7,15.7,26,59.4,13.1,1.5,71.4,23,0.9,2.6,2.9
12,35,Flagler,Florida,FL,26,"frontier status, population size, poverty, age",40,76410,158,78.4,726.1,16.2,5.5,8.2,18.3,56.6,22.6,2.5,88,9.2,0.3,1.6,6.6
12,39,Gadsden,Florida,FL,53,"frontier status, population size, poverty, age, population density",27,46428,90,72.9,1039.4,22.6,6.8,18,27,60.8,10.8,1.4,42.6,56.4,0.3,0.3,7.9
12,45,Gulf,Florida,FL,41,"frontier status, population size, poverty, age",47,13975,25,74.5,1031,21.3,6.6,15.4,20.4,63.1,15.1,1.5,80.7,17.4,0.7,0.5,2.4
12,49,Hardee,Florida,FL,69,"frontier status, population size, poverty, age, population density",45,28286,44,77.6,812.7,18.9,4.8,20.6,29,57.5,12.2,1.3,88.7,9,1.3,0.7,39.7
12,53,Hernando,Florida,FL,6,"frontier status, population size, poverty",53,158409,331,77.1,878.8,21.3,7.6,12.1,19.7,53.6,23.5,3.2,93.4,4.6,0.3,0.9,7.4
12,55,Highlands,Florida,FL,24,"frontier status, population size, poverty, age",35,95496,93,78,733.8,19.4,8.2,13.9,20,48.9,26.7,4.3,88,9.6,0.5,1.3,15
12,57,Hillsborough,Florida,FL,3,"frontier status, population size, poverty",39,1132152,1077,76,893,16.8,6.3,13,26.8,61.7,10.2,1.3,78.7,16.3,0.5,3,20.9
12,61,Indian River,Florida,FL,21,"frontier status, population size, poverty, age",44,128594,256,79.3,712,12,5.3,10,19.9,53.1,23,4,89.8,8.4,0.3,0.9,8.7
12,63,Jackson,Florida,FL,52,"frontier status, population size, poverty, age, population density",40,48985,53,74.8,979.4,22.3,6.8,16.2,22.6,62.5,13.1,1.8,70.5,27.3,0.7,0.5,3.5
12,65,Jefferson,Florida,FL,67,"frontier status, population size, poverty, age, population density",31,14490,24,73.8,995.3,16.8,4.7,16.2,21.2,65,12.4,1.5,62.8,36,0.4,0.4,3.6
12,69,Lake,Florida,FL,16,"frontier status, population size, poverty, age",27,277035,291,77.7,772.5,17.6,6.5,10.2,20.6,52.7,23.3,3.3,88.4,8.8,0.4,1.5,9
12,71,Lee,Florida,FL,4,"frontier status, population size, poverty",25,544758,678,78.9,709.7,16.3,5.7,10.2,21.3,56,19.9,2.8,90,7.5,0.4,1.2,14.2
12,73,Leon,Florida,FL,6,"frontier status, population size, poverty",53,245756,369,76.8,897.5,10.6,5.2,14,25.2,66.1,7.8,0.9,65.8,30.2,0.3,2.5,4
12,75,Levy,Florida,FL,35,"frontier status, population size, poverty, age",27,37998,34,74.8,1020.2,20.5,6.3,16.3,23.5,59,15.8,1.7,87.4,10.6,0.5,0.5,5.3
12,77,Liberty,Florida,FL,41,"frontier status, population size, poverty, age",47,7773,9,76.8,1025.4,14.7,6.9,17.2,21.8,68.3,9.1,0.9,79,19,1.7,0.2,6.5
12,81,Manatee,Florida,FL,16,"frontier status, population size, poverty, age",27,306779,414,78.2,729.2,17.7,5.7,10.8,22.2,55.3,19.1,3.4,88.8,8.7,0.3,1.4,11.7
12,83,Marion,Florida,FL,6,"frontier status, population size, poverty",53,303442,192,76.7,863.1,19.8,7.8,14,21.6,54.8,20.9,2.7,85.9,11.6,0.5,1.1,7.8
12,85,Martin,Florida,FL,13,"frontier status, population size, poverty, age",16,139728,251,79.6,673.2,10.3,5.4,9.2,19.4,54.2,22.4,3.9,92.2,5.5,0.8,1,9
12,86,Miami-Dade,Florida,FL,1,"frontier status, population size",34,2376014,1221,77.6,761.6,18.4,5.4,18.9,26.2,60,12.1,1.7,76.5,20.5,0.3,1.5,60.1
12,87,Monroe,Florida,FL,21,"frontier status, population size, poverty, age",44,76329,77,77.5,818.3,15.2,5.4,10.2,17.7,67.2,13.8,1.3,92.3,5.4,0.4,1.1,17.7
12,89,Nassau,Florida,FL,20,"frontier status, population size, poverty, age",32,64746,99,75.5,980.2,15.6,5.5,8.9,24,61.7,13.2,1.1,90.5,7.5,0.4,0.7,2
12,91,Okaloosa,Florida,FL,15,"frontier status, population size, poverty, age",23,182172,195,76.6,925.8,14.3,6.2,9.9,25.9,61.1,12.2,0.9,84.2,9.7,0.6,2.9,5.1
12,93,Okeechobee,Florida,FL,36,"frontier status, population size, poverty, age",23,39836,51,74.6,916.1,22.9,6.8,15,26.2,57.7,14.5,1.6,89.3,8,0.9,1,21.5
12,95,Orange,Florida,FL,3,"frontier status, population size, poverty",39,1023023,1127,76.9,861.6,14.4,5.2,13.2,27.5,63,8.6,1,72.5,20.7,0.5,4.5,22.8
12,97,Osceola,Florida,FL,15,"frontier status, population size, poverty, age",23,231578,175,76.8,834.5,15.6,7.7,13.1,27.3,61.4,10.1,1.2,84.4,10.1,0.6,3,37.2
12,99,Palm Beach,Florida,FL,1,"frontier status, population size",34,1268548,643,79.1,694.4,15.7,5.5,10.9,22.8,55.8,17.7,3.6,80.5,16,0.5,2.1,15.9
12,101,Pasco,Florida,FL,5,"frontier status, population size, poverty",25,429065,576,76.7,837.1,17,7.1,11.9,21.7,56.7,18.3,3.4,93.5,3.4,0.4,1.6,8.3
12,103,Pinellas,Florida,FL,3,"frontier status, population size, poverty",39,928032,3315,77.2,823.3,16.1,6.7,12.1,20.8,58.4,17.3,3.5,85.6,10.1,0.4,2.7,6.2
12,105,Polk,Florida,FL,5,"frontier status, population size, poverty",25,542912,290,76.5,832.5,21,6.1,14,25.6,56.9,15.5,2.1,82.9,14.2,0.5,1.4,13.2
12,107,Putnam,Florida,FL,8,"frontier status, population size, poverty",54,73568,102,73.7,1037.2,24.5,6.3,18.7,25.5,56.2,16.7,1.6,80.7,17.4,0.5,0.7,7.4
12,109,St. Johns,Florida,FL,16,"frontier status, population size, poverty, age",27,161525,265,78,759.3,11.9,5.6,8.1,22.3,63,13.1,1.6,91.4,6,0.3,1.6,3.7
12,111,St. Lucie,Florida,FL,6,"frontier status, population size, poverty",53,241305,422,76.8,788.3,17.6,6.4,12.9,22.9,56,18.4,2.7,80.8,16.5,0.3,1.4,12.3
12,113,Santa Rosa,Florida,FL,15,"frontier status, population size, poverty, age",23,143105,141,76.4,875.9,14.9,6.2,10,25,63,11.1,0.9,90.9,4.9,0.9,1.6,3.1
12,115,Sarasota,Florida,FL,10,"frontier status, population size, poverty, age",36,366256,641,79.6,668.7,14.7,5.5,8.4,17.5,53,24.8,4.7,93.4,4.5,0.2,1.1,6.2
12,117,Seminole,Florida,FL,10,"frontier status, population size, poverty, age",36,401619,1303,78,840.7,12.5,6.4,9.1,25.5,63.8,9.8,1,83.9,10.9,0.4,3.3,13.6
12,119,Sumter,Florida,FL,35,"frontier status, population size, poverty, age",27,64182,118,78.3,804.3,16.7,4.3,13.1,16.9,59.7,21.6,1.9,85.1,12.9,0.5,0.7,7.7
12,121,Suwannee,Florida,FL,34,"frontier status, population size, poverty, age",22,38624,56,74.2,1014.7,24.1,7.1,16.4,24,58.4,15.7,1.9,86.6,11.5,0.4,0.6,7.1
12,123,Taylor,Florida,FL,66,"frontier status, population size, poverty, age, population density",37,19622,19,73.8,1079.9,21.3,6.6,16.7,23.9,61.7,13,1.4,78.6,19,0.9,0.5,1.9
12,127,Volusia,Florida,FL,5,"frontier status, population size, poverty",25,490055,444,77,851.2,17.7,6.8,12.2,21.5,57.7,18,2.8,87.3,10,0.4,1.3,9
12,129,Wakulla,Florida,FL,39,"frontier status, population size, poverty, age",51,28212,47,76.8,944.4,11,6,11,23.5,64.5,11.1,0.9,86.5,11.7,0.6,0.4,2.6
12,131,Walton,Florida,FL,35,"frontier status, population size, poverty, age",27,50324,48,75.7,930.6,21.9,6.2,13.4,22,63.5,13.3,1.2,89.7,6.8,1.1,0.7,2.8
12,133,Washington,Florida,FL,72,"frontier status, population size, poverty, age, population density",32,22299,38,74.8,950.6,30.1,6.9,17.1,23.1,62.2,12.8,1.8,82.5,13.9,1.4,0.6,2.4
13,1,Appling,Georgia,GA,68,"frontier status, population size, poverty, age, population density",34,17954,35,72.9,1087.2,20,6.6,17,26.9,61.3,10.5,1.2,80.4,18.5,0.3,0.4,5.7
13,9,Baldwin,Georgia,GA,32,"frontier status, population size, poverty, age",37,45230,175,73.9,1040.1,21.8,8.5,17.6,23.5,65.8,9.8,1,54.3,44,0.2,1.2,1.5
13,13,Barrow,Georgia,GA,29,"frontier status, population size, poverty, age",37,59954,370,75.3,1007.6,18.2,5.7,10.1,28.1,63.6,7.3,1,85.1,10.8,0.3,2.8,6.2
13,15,Bartow,Georgia,GA,20,"frontier status, population size, poverty, age",32,89229,194,74.1,1037.7,16.4,5.7,10.9,28.2,62.4,8.4,1,88.6,9.3,0.3,0.8,5.6
13,17,Ben Hill,Georgia,GA,69,"frontier status, population size, poverty, age, population density",45,17316,69,73,1124.4,20.1,5.9,19.3,28.5,58.9,10.8,1.8,65.2,33.7,0.3,0.4,6.4
13,19,Berrien,Georgia,GA,69,"frontier status, population size, poverty, age, population density",45,16708,37,73.1,1076.3,10.8,5.7,16.8,26.6,60.1,11.7,1.6,87.9,11,0.2,0.4,2.8
13,21,Bibb,Georgia,GA,7,"frontier status, population size, poverty",33,154918,620,72.7,1072.3,20,6,18.9,28.4,58.9,10.9,1.7,47.5,50.3,0.2,1.4,1.6
13,23,Bleckley,Georgia,GA,41,"frontier status, population size, poverty, age",47,12141,56,74.5,1060.5,18.3,4.6,15.3,27.8,58.4,12.3,1.5,73.9,24.7,0,1.2,1.4
13,25,Brantley,Georgia,GA,42,"frontier status, population size, poverty, age",53,15491,35,73.3,1093,22.8,5.7,15.9,25.7,63.3,10,1,94.7,4.3,0,0.1,1.2
